,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
9161,,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2022,9,11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9164,,1,1,1,3,1,1,0,0,0,0,0,0,0,1,2022,9,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9168,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,9,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9176,,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2022,9,13,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9178,,0,0,1,3,1,1,0,0,0,0,0,0,1,0,2022,9,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9182,,1,1,0,3,5,1,0,0,0,0,0,0,1,0,2022,9,13,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9183,,1,1,1,1,4,1,0,0,0,0,0,0,1,0,2022,9,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9189,,0,1,1,1,2,1,0,0,0,0,1,0,0,0,2022,9,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2022,9,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9195,,1,1,1,1,5,0,0,0,0,0,0,0,1,0,2022,9,15,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9203,,1,1,1,1,5,1,0,0,0,0,0,0,1,0,2022,9,16,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9210,,0,0,0,2,2,0,1,0,0,0,0,0,1,0,2022,9,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9214,,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2022,9,17,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,,0,1,0,1,3,0,0,0,0,0,1,0,0,0,2022,9,17,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2022,9,17,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9219,,1,1,1,1,4,0,0,0,0,0,1,0,0,0,2022,9,17,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,,1,1,0,2,3,1,0,0,0,0,0,0,0,1,2022,9,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,,1,1,1,2,5,0,0,0,0,0,0,1,0,0,2022,9,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9234,,0,0,0,1,5,0,0,0,0,0,0,1,0,0,2022,9,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9236,,1,1,1,3,2,1,0,0,0,0,0,1,0,0,2022,9,19,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9238,,1,1,1,3,2,0,0,0,0,1,0,0,1,0,2022,9,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9239,,0,1,0,1,3,0,1,0,0,0,0,0,1,0,2022,9,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9241,,0,1,1,3,3,0,1,0,0,0,1,0,0,0,2022,9,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9245,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,9,20,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9247,,0,1,1,2,4,1,0,0,0,0,1,0,0,0,2022,9,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9248,,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2022,9,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2022,9,21,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2022,9,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9267,,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2022,9,22,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9268,,1,1,1,2,2,0,0,0,0,0,0,1,0,0,2022,9,22,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9270,,0,1,0,2,2,0,0,0,0,0,0,0,0,1,2022,9,22,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9271,,0,1,0,2,1,0,0,0,0,0,0,0,0,1,2022,9,22,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9278,,1,1,1,2,2,0,0,0,0,0,1,0,0,0,2022,9,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9281,,0,1,0,1,4,0,0,0,0,0,0,0,1,0,2022,9,24,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9292,,1,1,0,3,6,1,0,0,0,0,1,0,0,0,2022,9,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9293,,0,0,0,2,1,0,0,1,0,0,0,1,0,0,2022,9,25,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,,1,1,0,2,1,0,0,0,0,0,0,0,0,1,2022,9,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9301,,0,1,0,1,2,0,0,1,0,0,0,0,1,0,2022,9,26,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9309,,1,1,1,3,10,0,0,1,0,0,1,0,0,0,2022,9,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9310,,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,9,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9315,,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2022,9,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9318,,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2022,9,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9325,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2022,9,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2022,10,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9328,,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2022,10,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9329,,1,1,0,2,1,0,1,0,0,0,0,0,1,0,2022,10,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9338,,1,1,1,1,4,0,0,0,0,0,0,1,0,0,2022,10,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9339,,1,1,1,3,1,1,0,0,0,0,0,0,0,1,2022,10,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9341,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,10,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9343,,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2022,10,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9346,,1,1,0,2,2,0,0,0,0,0,1,0,0,0,2022,10,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9350,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2022,10,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,,1,1,0,1,2,0,0,1,0,0,1,0,0,0,2022,10,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9359,,1,1,0,3,1,0,0,0,0,0,0,0,0,1,2022,10,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9360,,0,0,1,1,3,0,0,0,0,0,0,0,1,0,2022,10,4,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9365,,1,1,0,1,4,0,0,1,0,0,1,0,0,0,2022,10,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9369,,1,1,1,1,2,0,0,0,0,0,0,1,0,0,2022,10,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9374,,0,0,0,1,8,0,1,0,0,0,0,0,1,0,2022,10,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9379,,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2022,10,6,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9380,,1,1,1,1,6,1,0,0,0,0,0,0,1,0,2022,10,6,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9389,,1,1,1,1,4,0,1,0,0,0,1,0,0,0,2022,10,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9392,,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2022,10,9,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9394,,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,10,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9395,,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2022,10,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9398,,1,1,1,4,2,0,0,0,0,0,0,0,1,0,2022,10,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9399,,1,1,0,4,5,0,0,0,0,0,0,0,1,0,2022,10,9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9401,,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2022,10,9,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9407,,1,1,0,3,2,1,0,0,0,0,0,0,1,0,2022,10,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9408,,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2022,10,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9411,,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2022,10,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9416,,1,1,1,3,5,0,0,0,0,0,0,0,1,0,2022,10,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9417,,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2022,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9422,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,10,11,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9430,,0,0,1,2,2,0,0,0,0,0,1,0,0,0,2022,10,12,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9431,,0,1,0,1,4,0,0,0,0,0,0,0,0,1,2022,10,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9433,,1,1,0,2,2,0,1,0,0,0,0,0,1,0,2022,10,12,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9437,,1,1,0,2,4,0,0,0,0,0,0,0,0,1,2022,10,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9446,,0,1,0,1,4,1,0,0,0,0,0,0,1,0,2022,10,14,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9447,,0,1,0,2,4,0,0,0,0,0,0,0,0,1,2022,10,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,,1,1,1,1,3,0,0,0,0,0,0,1,0,0,2022,10,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,,1,1,0,1,6,1,0,0,0,0,0,0,0,1,2022,10,15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9456,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,10,15,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9459,,1,1,1,1,2,0,0,0,0,0,1,0,0,0,2022,10,15,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9463,,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2022,10,15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9465,,1,1,0,1,4,0,0,1,0,0,0,0,1,0,2022,10,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9474,,1,1,1,2,3,0,0,0,0,1,0,0,0,1,2022,10,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9479,,1,1,0,2,4,0,0,0,0,0,0,1,0,0,2022,10,17,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9481,,1,1,1,3,3,0,0,0,0,0,0,1,0,0,2022,10,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9482,,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2022,10,17,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9485,,1,1,1,3,4,0,0,0,0,0,0,0,1,0,2022,10,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9487,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,10,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9488,,0,0,1,3,4,0,0,0,0,0,0,0,1,0,2022,10,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9490,,0,0,1,1,2,0,1,0,0,0,1,0,0,0,2022,10,17,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9502,,0,1,0,2,5,1,0,0,0,0,1,0,0,0,2022,10,18,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9506,,0,1,0,1,4,0,0,0,0,0,0,0,1,0,2022,10,18,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9507,,1,1,0,1,3,0,0,0,0,0,1,0,0,0,2022,10,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9509,,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2022,10,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9512,,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2022,10,19,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,,0,1,1,1,7,1,0,0,0,0,0,0,1,0,2022,10,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9515,,1,1,0,1,6,0,0,0,0,0,1,0,0,0,2022,10,19,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9518,,0,0,1,1,2,1,0,0,0,0,0,0,1,0,2022,10,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9526,,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2022,10,20,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9532,,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,10,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9542,,0,1,1,2,4,0,0,1,0,0,0,1,0,0,2022,10,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9547,,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2022,10,22,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9550,,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2022,10,22,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9551,,1,0,1,1,4,0,0,0,0,0,0,0,1,0,2022,10,22,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9552,,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2022,10,23,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9557,,0,1,1,4,2,1,0,0,0,0,1,0,0,0,2022,10,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9558,,1,1,1,2,1,0,0,0,0,0,0,0,1,0,2022,10,23,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9561,,0,0,0,1,6,0,0,0,0,0,1,0,0,0,2022,10,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9564,,1,1,1,1,2,0,0,0,0,0,0,1,0,0,2022,10,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9579,,1,1,1,2,2,0,0,0,0,1,0,0,0,1,2022,10,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9581,,1,1,0,3,4,0,1,0,0,0,0,1,0,0,2022,10,25,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9582,,0,1,0,3,5,0,1,0,0,0,0,1,0,0,2022,10,25,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9585,,0,1,0,1,3,1,0,0,0,0,0,0,1,0,2022,10,26,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9586,,0,0,0,2,3,1,0,0,0,0,0,1,0,0,2022,10,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9598,,0,1,0,2,1,0,0,0,0,0,0,0,1,0,2022,10,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9603,,0,1,1,1,4,1,0,0,0,0,0,0,1,0,2022,10,28,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9605,,1,1,1,3,2,0,0,0,0,0,0,0,0,1,2022,10,28,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9608,,0,1,1,2,4,1,0,0,0,0,1,0,0,0,2022,10,28,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9616,,0,1,0,1,1,0,0,1,0,0,0,0,1,0,2022,10,29,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9617,,0,1,0,1,1,0,1,0,0,0,0,0,1,0,2022,10,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9621,,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2022,10,30,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9625,,1,1,1,2,4,0,0,0,0,0,0,0,1,0,2022,10,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,,0,1,0,2,2,0,0,0,0,0,1,0,0,0,2022,10,31,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9636,,1,1,0,2,1,1,0,0,0,0,0,0,1,0,2022,10,31,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9644,,1,1,0,4,2,1,0,0,0,0,0,0,1,0,2022,11,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9648,,1,1,1,1,3,0,1,0,0,0,0,0,1,0,2022,11,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9650,,0,0,1,1,4,1,0,0,0,0,0,0,0,1,2022,11,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,,0,0,0,1,2,0,0,0,1,0,0,0,1,0,2022,11,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,,1,1,1,1,4,0,0,0,0,0,1,0,0,0,2022,11,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,,0,1,1,3,2,0,0,0,0,0,0,0,1,0,2022,11,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2022,11,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9678,,0,0,0,1,3,1,0,0,0,0,0,0,1,0,2022,11,5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9684,,1,1,0,2,3,1,0,0,0,0,0,0,1,0,2022,11,5,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9686,,0,0,0,1,6,0,0,0,0,0,0,0,0,1,2022,11,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9688,,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2022,11,6,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9690,,1,1,1,2,2,1,0,0,0,0,0,1,0,0,2022,11,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9703,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,11,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
