,id,fecha,pais_de_residencia,provincia_de_espana,ciudad_residencia,situacion_en_espana,profesion,autonomia_economica,familia_edades,coche_propio,carnet_coche,mascota,presupuesto_alquiler,primera_segunda_vivienda,zona_interes,predisposicion_pueblo
4963,U-005606,2021-09-30,España,Madrid,MADRID,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cuidar ancianos,,"43 ,36 ,13 ,10 AÑOS  Y 21 MESES",No,No,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando
4964,U-005607,2021-09-30,España,Toledo,Olias del rey,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Empleado del hogar,,27 33 12 9 6 4,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4965,U-005608,2021-09-30,Latino América,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Empleado del hogar,3 meses,29 y 31,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,3 meses
4966,U-005609,2021-09-30,Otro,Madrid,madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cocinero,3 meses,29 años y 25 años y 2 meses bebé,No,No,No,Hasta 300€,Segunda residencia,Sierra norte de Madrid,1 mes
4967,U-005613,2021-09-30,España,Madrid,Aranjuez,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mantenimiento,3 meses,"40, 50, 23 y 15",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4968,U-005614,2021-09-30,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Informático,Más de 1 año,52,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4969,U-005615,2021-09-30,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Carnicero,3 meses,"39,36,18,16,12,7,1,y 8mese",Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4970,U-005616,2021-09-30,España,Alicante,Eche,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,1 año,"46, 45, 17, 15",Si,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses
4971,U-005617,2021-09-30,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Celador,,"43,42,25 y 13",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,3 meses
4972,U-005618,2021-09-30,España,Las Palmas,las palmas de gran canaria,No estoy en ninguna de esas situaciones,Artes visuales,3 meses,63 año,No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes
4973,U-005619,2021-09-30,España,Cádiz,Alcala de los gazules,No estoy en ninguna de esas situaciones,Otro,6 meses,"40,34,36",Si,No,Si,Hasta 300€,Primera residencia,Indiferente,1 mes
4974,U-005620,2021-09-30,España,Málaga,Mijas Costa,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Coordinador,,42,No,Si,No,Hasta 300€,Primera residencia,Pueblos de Palencia,6 meses
4975,U-005621,2021-09-30,España,Tarragona,Tarragona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Maestro,6 meses,0,Si,Si,Si,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses
4976,U-005622,2021-09-30,España,Alicante,Villena,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,,21 años ambos,Si,Si,No,Hasta 450€,Primera residencia,Indiferente,Aún me lo estoy pensando
4977,U-005623,2021-09-30,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Estudiante,3 meses,43,No,No,Si,Hasta 450€,Primera residencia,Sierra norte de Madrid,1 mes
4978,U-005624,2021-09-30,Latino América,Ninguna,"Ciudad de Buenos Aires, Argentina",Tengo nacionalidad española / de un país de la UE / permiso de residencia,Gestor cultural,6 meses,"59, 53, 27, 25, 14",No,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando
4979,U-005625,2021-10-01,Latino América,Ninguna,Barranquilla,No estoy en ninguna de esas situaciones,Trabajador social,,24-03 meses,No,No,No,Hasta 300€,Primera residencia,Indiferente,6 meses
4980,U-005626,2021-10-01,Otro,Ninguna,"Santo Domingo, Oeste",No estoy en ninguna de esas situaciones,Psicólogo,,36 años - 34 años - 8 años - 6 años - 3 años,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
4981,U-005627,2021-10-01,España,Santa Cruz de Tenerife,Arona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,1 año,"32, 30, 5, 1.",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,3 meses
4982,U-005628,2021-10-01,España,Málaga,Málaga,No estoy en ninguna de esas situaciones,Mozo almacén,3 meses,"48, 47, 14, 12 y 6",Si,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4983,U-005629,2021-10-01,Otro,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,,43 40 15,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4984,U-005630,2021-10-01,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Técnico,3 meses,58,No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4985,U-005631,2021-10-01,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Conductor,,1 y 59,Si,Si,Si,Hasta 300€,Segunda residencia,Sierra norte de Madrid,3 meses
4986,U-005632,2021-10-01,España,Córdoba,cordoba,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,53  y  47,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
4987,U-005633,2021-10-01,España,Palencia,Quito,No estoy en ninguna de esas situaciones,Cocinero,6 meses,31 y 8,No,No,No,Hasta 300€,Primera residencia,Pueblos de Palencia,6 meses
4988,U-005634,2021-10-01,Latino América,Ninguna,Trinidad,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Arquitecto,6 meses,40 37 4,No,No,No,Hasta 300€,Primera residencia,Indiferente,6 meses
4989,U-005635,2021-10-01,Otro,Ninguna,Kyiv,No estoy en ninguna de esas situaciones,Empleado del hogar,3 meses,"61,50,37,4",No,Si,No,Hasta 300€,Primera residencia,Pueblos de Palencia,1 mes
4990,U-005636,2021-10-02,Latino América,Ninguna,Ninguna,No estoy en ninguna de esas situaciones,Enfermera responsable de cuidados generales,3 meses,16 y 33,No,No,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,3 meses
4991,U-005637,2021-10-02,España,Toledo,Talavera de la Reina,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Auxiliar,3 meses,38 30 4 4,No,No,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
4992,U-005638,2021-10-02,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Personal de Educación Infantil,1 año,30 y 27,Si,Si,Si,Hasta 600€,Primera residencia,Indiferente,6 meses
4993,U-005639,2021-10-02,España,Barcelona,Terrassa,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,1 año,0,No,No,No,Hasta 450€,Primera residencia,Pueblos de Palencia,1 mes
4994,U-005640,2021-10-02,España,Málaga,Lagunas mijas,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,"56,42,31,30,6",No,No,No,Hasta 300€,Primera residencia,Pueblos de Burgos,Aún me lo estoy pensando
4995,U-005641,2021-10-02,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,35 y 21,No,No,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
4996,U-005642,2021-10-03,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Maestro,1 año,30 30 5 2,Si,Si,Si,Hasta 600€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando
4997,U-005644,2021-10-03,España,Cádiz,jerez de la fra,No estoy en ninguna de esas situaciones,Auxiliar,1 año,"26,26",Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Segovia,Aún me lo estoy pensando
4998,U-005645,2021-10-03,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Auxiliar,3 meses,35/ 42,No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando
4999,U-005646,2021-10-03,España,Cantabria,SANTANDER,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Autónomo,3 meses,55,Si,No,No,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando
5000,U-005647,2021-10-03,España,Alicante,Elda,No estoy en ninguna de esas situaciones,Otro,1 año,47 41 16,No,Si,Si,Hasta 450€,Primera residencia,Pueblos de Cuenca,Aún me lo estoy pensando
5001,U-005648,2021-10-03,España,Málaga,Estepona,No estoy en ninguna de esas situaciones,Pintor,3 meses,36-35-8-5-1,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes
5002,U-005649,2021-10-03,España,Girona,roses,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Auxiliar,1 año,55/33/3,No,No,Si,Hasta 450€,Primera residencia,Pueblos de Jaén,3 meses
5003,U-005650,2021-10-03,España,Valencia,Paterna,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Jubilado,1 año,"52,49,22,14",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
5004,U-005651,2021-10-03,Latino América,Ninguna,Artemisa,No estoy en ninguna de esas situaciones,Arquitecto,1 año,"39, 31, 9, 1",No,Si,No,Hasta 600€,Primera residencia,Indiferente,6 meses
5005,U-005652,2021-10-03,España,Valladolid,Valladolid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,24 23,No,Si,Si,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando
5006,U-005655,2021-10-04,España,Madrid,MADRID,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,6 meses,34.37,No,No,Si,Hasta 600€,Primera residencia,Sierra norte de Madrid,1 mes
5007,U-005656,2021-10-04,España,Santa Cruz de Tenerife,La camella,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Conductor,6 meses,"39, 28, 8, 2",Si,Si,No,Hasta 450€,Primera residencia,Pueblos de Burgos,1 mes
5008,U-005657,2021-10-04,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,Más de 1 año,"63, 44, 34",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes
5009,U-005658,2021-10-04,España,Baleares,Ibiza,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,6 meses,0,Si,Si,No,Hasta 450€,Primera residencia,Indiferente,3 meses
5010,U-005659,2021-10-04,España,Huelva,Huelva,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,3 meses,35,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando
5011,U-005660,2021-10-04,España,Madrid,Parla-Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Comercial,Más de 1 año,45 y 6 años,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes
5012,U-005661,2021-10-04,España,Santa Cruz de Tenerife,Santa Cruz De Tenerife,No estoy en ninguna de esas situaciones,Dentista,,24/8/2,Si,No,No,Hasta 300€,Primera residencia,Indiferente,1 mes
5013,U-005662,2021-10-04,España,Barcelona,MONTORNÈS DEL VALLÈS,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,3 meses,Nadie,No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
5014,U-005663,2021-10-04,España,Pontevedra,"Poio, Pontevedra",Tengo nacionalidad española / de un país de la UE / permiso de residencia,Peluquería,Más de 1 año,"24, 21",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
5015,U-005664,2021-10-04,España,Cádiz,Cadiz,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,"33, 27, 2",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
5016,U-005665,2021-10-04,Otro,Ninguna,Andorra,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Farmacéutico,3 meses,30,Si,Si,Si,Hasta 600€,Primera residencia,Indiferente,1 mes
5017,U-005666,2021-10-04,Latino América,Ninguna,"Cali,valle del Cauca",Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cocinero,3 meses,"21, 13",No,Si,No,Hasta 450€,Segunda residencia,Sierra norte de Madrid,6 meses
5018,U-005667,2021-10-04,España,Ávila,Avila,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,1 año,29 y 30,Si,Si,No,Hasta 600€,Primera residencia,Sierra norte de Madrid,1 mes
5019,U-005668,2021-10-04,Latino América,Ninguna,Bucaramanga,No estoy en ninguna de esas situaciones,Otro,,"40, 33 y 11",No,Si,Si,Hasta 450€,Primera residencia,Indiferente,6 meses
5020,U-005669,2021-10-05,España,Las Palmas,Fuerteventura,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Médico,1 año,"45, 35, 16, 14, 5",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
5021,U-005671,2021-10-05,España,Granada,Chauchina,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Fisioterapeuta,3 meses,25 24 23 19 1,Si,Si,No,Hasta 450€,Primera residencia,Indiferente,1 mes
5022,U-005675,2021-10-05,España,Valencia,Gandia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Transportista,,40/34/12/10/5,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando
5023,U-005677,2021-10-05,España,Madrid,Getafe,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dependiente,3 meses,"35, 38 y 61",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
5024,U-005678,2021-10-05,España,Toledo,Nambroca,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Economista,3 meses,"32, 22",Si,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses
5025,U-005679,2021-10-05,Otro,Ninguna,Lima Perú,No estoy en ninguna de esas situaciones,Administrativo,1 año,"44,65,25 25,3,6 meses",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes
5026,U-005680,2021-10-05,España,Sevilla,Sevilla,No estoy en ninguna de esas situaciones,Conductor,3 meses,16 años y 15 años,Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Burgos,1 mes
5027,U-005681,2021-10-06,España,Las Palmas,Lanzarote,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Personal de Educación Infantil,6 meses,"58,62,52,55",Si,Si,Si,Más de 600€,Primera residencia,Sierra norte de Madrid,6 meses
5028,U-005682,2021-10-06,España,Las Palmas,PUERTO DEL ROSARIO,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,Más de 1 año,"38 años, 3 y 2 años",No,No,No,Hasta 450€,Primera residencia,Indiferente,3 meses
5029,U-005683,2021-10-06,España,Murcia,Murcia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Vigilante,3 meses,36 y 33,Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Burgos,3 meses
5030,U-005685,2021-10-06,España,Madrid,Aranjuez,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,,43,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,1 mes
5031,U-005686,2021-10-06,España,Alicante,Alicante,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Hostelero,3 meses,45-31,No,Si,Si,Hasta 450€,Primera residencia,Pueblos de Zaragoza,6 meses
5032,U-005687,2021-10-07,Latino América,Ninguna,Ninguna,No estoy en ninguna de esas situaciones,Técnico,3 meses,28 y 26 años,No,Si,Si,Hasta 300€,Primera residencia,Indiferente,1 mes
5033,U-005688,2021-10-07,España,Zamora,Vega de Tera,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Sanitario,1 año,52 - 18,Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,3 meses
5034,U-005689,2021-10-07,España,Castellón,Benicassim,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Ingeniero Industrial,,37,Si,Si,Si,Más de 600€,Segunda residencia,Sierra norte de Madrid,6 meses
5035,U-005690,2021-10-07,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,,33 y 2,Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Palencia,6 meses
5036,U-005691,2021-10-07,España,Madrid,Alcobendas,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,6 meses,46,Si,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,1 mes
5037,U-005692,2021-10-07,España,Asturias,Tineo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,,29 3 2,Si,Si,No,Hasta 450€,Primera residencia,Pueblos de Zaragoza,1 mes
5038,U-005693,2021-10-07,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,52,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
5039,U-005694,2021-10-07,España,Burgos,Burgos,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Pintor,3 meses,59 43 10,No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes
5040,U-005695,2021-10-07,España,Tarragona,Reus,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Ingeniero,,0,Si,Si,No,Hasta 450€,Primera residencia,Pueblos de Zaragoza,1 mes
5041,U-005696,2021-10-07,España,Alicante,Villajoyosa,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Trabajador social,Más de 1 año,51 y 30,Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Segovia,1 mes
5042,U-005697,2021-10-07,España,Valencia,Madrid,No estoy en ninguna de esas situaciones,Estudiante,3 meses,20 y 19,No,No,Si,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses
