,id,fecha,pais_de_residencia,provincia_de_espana,ciudad_residencia,situacion_en_espana,profesion,autonomia_economica,familia_edades,coche_propio,carnet_coche,mascota,presupuesto_alquiler,primera_segunda_vivienda,zona_interes,predisposicion_pueblo,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,Otros,nan_filas
5198,U-005858,2021-10-22,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Autónomo,Más de 1 año,"44,38,20,19",Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,4,0,0,0,0,0,0
5199,U-005859,2021-10-23,España,Tarragona,Vilanova d'escornalbou,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,3 meses,"27,25",No,No,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,2,0,0,0,0,0,0
5200,U-005860,2021-10-23,España,Cádiz,Jerez de la Frontera,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Militar,3 meses,46,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,3 meses,1,0,0,0,0,1,0
5201,U-005861,2021-10-23,Latino América,Ninguna,Ninguna,No estoy en ninguna de esas situaciones,Otro,6 meses,"33,13,05,03",No,No,No,Hasta 300€,Primera residencia,Indiferente,6 meses,4,0,0,0,0,0,0
5202,U-005862,2021-10-23,España,Santa Cruz de Tenerife,Tenerife,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dependiente,,"21,25",No,No,Si,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses,2,1,0,0,0,0,1
5203,U-005863,2021-10-23,España,Valencia,Valencia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Sanitario,3 meses,46,No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,0,0
5204,U-005864,2021-10-23,Latino América,Ninguna,Lima,No estoy en ninguna de esas situaciones,Otro,6 meses,"33,4,2,1",No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes,4,0,0,0,0,0,0
5205,U-005865,2021-10-23,Otro,Ninguna,Bogotá,No estoy en ninguna de esas situaciones,Administrativo,1 año,"3,6,29",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,3,0,0,0,0,0,0
5206,U-005866,2021-10-24,Latino América,Ninguna,Santiago de Cuba,No estoy en ninguna de esas situaciones,Médico,3 meses,"42,17",No,No,No,Hasta 300€,Primera residencia,Indiferente,1 mes,2,0,0,0,0,0,0
5207,U-005867,2021-10-24,España,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,,"24,22,4,1",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando,4,0,0,0,0,0,1
5208,U-005868,2021-10-24,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Logística de transportes,1 año,"33,38",No,No,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,3 meses,2,0,1,0,0,0,0
5209,U-005869,2021-10-24,Latino América,Ninguna,Bogota,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,3 meses,"34,31,10,5",No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes,4,0,0,0,0,0,0
5210,U-005870,2021-10-24,España,Málaga,La cala de Mijas,No estoy en ninguna de esas situaciones,Esteticista,1 año,"39,13,3",No,No,No,Hasta 450€,Primera residencia,Indiferente,6 meses,3,1,0,0,0,0,0
5211,U-005871,2021-10-24,España,Madrid,alameda del valle,No estoy en ninguna de esas situaciones,Otro,3 meses,"53,30,4,2",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,4,0,0,0,0,0,0
5212,U-005872,2021-10-24,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Empleado del hogar,3 meses,47,No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,1,1,0,0,0,0,0
5213,U-005873,2021-10-24,España,Madrid,alameda del valle,No estoy en ninguna de esas situaciones,Otro,3 meses,"53,33,4,2",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,4,0,0,0,0,0,0
5214,U-005874,2021-10-24,Latino América,Ninguna,Caracas,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,6 meses,"11,25",No,No,Si,Hasta 450€,Primera residencia,Indiferente,6 meses,2,0,0,0,0,0,0
5215,U-005875,2021-10-24,España,Baleares,Palma,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Sanitario,3 meses,"51,49,8",Si,Si,No,Hasta 600€,Primera residencia,Sierra norte de Madrid,6 meses,3,0,0,0,0,0,0
5216,U-005876,2021-10-25,Latino América,Ninguna,Bogotá,No estoy en ninguna de esas situaciones,Operario,3 meses,24,No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,1,0,0,1,0,0,0
5217,U-005877,2021-10-25,Latino América,Ninguna,Mayabeque,No estoy en ninguna de esas situaciones,Pintor,Más de 1 año,"22,20",No,Si,No,Hasta 600€,Primera residencia,Indiferente,6 meses,2,1,0,0,0,0,0
5218,U-005878,2021-10-25,España,Barcelona,Sant Pere de ribes,No estoy en ninguna de esas situaciones,Carnicero,1 año,"16,55",Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,2,0,0,0,0,0,0
5219,U-005879,2021-10-25,España,Zaragoza,Zaragoza,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,1 año,"34,2",No,Si,No,Hasta 600€,Primera residencia,Pueblos de Zaragoza,3 meses,2,0,0,0,0,0,0
5220,U-005880,2021-10-25,España,Valencia,Valencia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,3 meses,23,No,No,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,0,0
5221,U-005881,2021-10-25,Latino América,Ninguna,CALI,No estoy en ninguna de esas situaciones,Militar,3 meses,32,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,1,0
5222,U-005882,2021-10-25,España,Madrid,Majadahonda,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Periodista,6 meses,"32,42",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,3 meses,2,0,0,0,0,0,0
5223,U-005883,2021-10-25,España,Barcelona,cataluña,No estoy en ninguna de esas situaciones,Hostelero,3 meses,"37,16,7",No,No,No,Hasta 300€,Primera residencia,Pueblos de Palencia,3 meses,3,1,0,0,0,0,0
5224,U-005884,2021-10-25,España,Valladolid,Valladolid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Artes visuales,,59,Si,Si,Si,Hasta 300€,Segunda residencia,Pueblos de Palencia,Aún me lo estoy pensando,1,0,0,0,0,0,1
5225,U-005885,2021-10-25,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Profesor,,,Si,Si,Si,Hasta 600€,Primera residencia,Sierra norte de Madrid,1 mes,1,0,0,0,0,0,1
5226,U-005886,2021-10-26,Otro,Ninguna,Santiago de Cuba,No estoy en ninguna de esas situaciones,Arquitecto,1 año,"33,4",No,No,No,Hasta 300€,Primera residencia,Indiferente,3 meses,2,0,0,1,0,0,0
5227,U-005887,2021-10-26,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Limpieza,,"33,9,13,13,15,18",No,No,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,6,0,0,0,0,0,1
5228,U-005888,2021-10-26,España,Santa Cruz de Tenerife,Garachico,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Freelance digital,3 meses,"61,33,30,5,4,1",Si,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,3 meses,6,1,0,0,0,0,0
5229,U-005889,2021-10-26,España,Toledo,Valmojado,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,,"35,43,20,15,9,15",Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Jaén,1 mes,6,0,0,0,0,0,1
5230,U-005890,2021-10-26,Latino América,Ninguna,pereira,No estoy en ninguna de esas situaciones,Otro,,"28,27,1",No,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses,3,0,0,0,0,0,1
5231,U-005891,2021-10-26,España,Barcelona,Terrasa,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Informático,6 meses,"30,36",Si,Si,No,Más de 600€,Primera residencia,Indiferente,1 mes,2,1,0,0,0,0,0
5232,U-005892,2021-10-26,Otro,Ninguna,Cali,No estoy en ninguna de esas situaciones,Informático,3 meses,"34,32,11,4,2",No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,5,1,0,0,0,0,0
5233,U-005893,2021-10-26,Latino América,Ninguna,"La Libertad, El Salvador",No estoy en ninguna de esas situaciones,Atención al cliente,3 meses,"3,31,27,6",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,4,0,0,0,0,0,0
5234,U-005894,2021-10-26,España,Madrid,Meco,No estoy en ninguna de esas situaciones,Técnico,3 meses,"75,51,51",Si,Si,No,Hasta 450€,Primera residencia,Indiferente,3 meses,3,0,1,0,0,0,0
5235,U-005895,2021-10-26,España,Madrid,Fuenlabrada,No estoy en ninguna de esas situaciones,Administrativo,,31,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,1,0,0,0,0,0,1
5236,U-005896,2021-10-27,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Recepcionista,6 meses,45,No,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses,1,1,0,0,0,0,0
5237,U-005897,2021-10-27,España,Valencia,Valencia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dependiente,Más de 1 año,"44,38,10,5",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,4,1,0,0,0,0,0
5238,U-005898,2021-10-27,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,6 meses,"44,18,15",Si,Si,No,Hasta 450€,Primera residencia,Pueblos de Burgos,6 meses,3,0,0,0,0,0,0
5239,U-005899,2021-10-27,España,Valencia,Comunidad Valenciana/Comunitat Valenciana,No estoy en ninguna de esas situaciones,Psicólogo,3 meses,27,No,Si,Si,Hasta 450€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,0,0
5240,U-005900,2021-10-27,España,Cádiz,San Roque,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dependiente,Más de 1 año,"31,28,3",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,3,1,0,0,0,0,0
5241,U-005901,2021-10-27,Latino América,Ninguna,Caracas,No estoy en ninguna de esas situaciones,Consultor,3 meses,"11,7,5,41,53",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,5,0,0,0,0,0,0
5242,U-005902,2021-10-27,España,Valencia,Valencia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Albañil,,"52,47,25,17,15",Si,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses,5,0,0,1,0,0,1
5243,U-005903,2021-10-27,España,Santa Cruz de Tenerife,Adehe,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cocinero,Más de 1 año,"71,69",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,2,1,0,0,0,0,0
5244,U-005904,2021-10-27,Latino América,Ninguna,madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Enfermera responsable de cuidados generales,,"52,34,22,4",No,No,No,Hasta 300€,Primera residencia,Pueblos de Palencia,6 meses,4,0,0,0,0,0,1
5245,U-005905,2021-10-28,España,Cuenca,madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Profesor,Más de 1 año,"41,42",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,2,0,0,0,0,0,0
5246,U-005906,2021-10-28,España,Madrid,Madrid,No estoy en ninguna de esas situaciones,Carnicero,6 meses,"31,28",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,2,0,0,0,0,0,0
5247,U-005907,2021-10-28,España,Madrid,Leganes,No estoy en ninguna de esas situaciones,Limpieza,,"37,15,6,4",No,No,No,Hasta 600€,Primera residencia,Sierra norte de Madrid,1 mes,4,0,0,0,0,0,1
5248,U-005908,2021-10-28,España,Murcia,Yecla,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Autónomo,3 meses,"26,30",No,Si,Si,Hasta 600€,Primera residencia,Indiferente,Aún me lo estoy pensando,2,0,0,0,0,0,0
5249,U-005909,2021-10-28,España,Madrid,Tielmes De Tajuña,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,,"37,34,8",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,3 meses,3,0,0,0,0,0,1
5250,U-005910,2021-10-28,Latino América,Ninguna,Anzoátegui,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Empresario,,"55,49,29,13",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,4,1,0,0,0,0,1
5251,U-005911,2021-10-28,España,Murcia,Alhama de Murcia,No estoy en ninguna de esas situaciones,Autónomo,Más de 1 año,"33,26",No,No,Si,Hasta 300€,Primera residencia,Pueblos de Cuenca,6 meses,2,0,0,0,0,0,0
5252,U-005912,2021-10-28,España,Zaragoza,La Puebla de Alfinden,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Soldador,3 meses,"5,8,38,38",Si,Si,Si,Hasta 600€,Primera residencia,Pueblos de Zaragoza,6 meses,4,0,0,0,0,0,0
5253,U-005913,2021-10-29,Otro,Ninguna,Brasil,No estoy en ninguna de esas situaciones,Limpieza,,"23,15,14,11,9",No,Si,Si,Hasta 300€,Primera residencia,Indiferente,3 meses,5,0,0,0,0,0,1
5254,U-005914,2021-10-29,España,Madrid,Madrid,No estoy en ninguna de esas situaciones,Administrativo,,"67,40,32,13,4,3",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,6,0,0,0,0,0,1
5255,U-005915,2021-10-29,España,Santa Cruz de Tenerife,El Médano,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Conductor,1 año,"46,41",Si,Si,Si,Hasta 450€,Primera residencia,Pueblos de Zaragoza,6 meses,2,1,0,0,0,0,0
5256,U-005917,2021-10-29,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,,25,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,1 mes,1,0,0,0,0,0,1
5257,U-005918,2021-10-29,España,A Coruña,Bertamiráns,No estoy en ninguna de esas situaciones,Autónomo,,"32,32,11,8,3",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,5,0,0,0,0,0,1
5258,U-005919,2021-10-29,España,Barcelona,SANT BOI DE LLOBREGAT,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,30,Si,Si,Si,Hasta 450€,Primera residencia,Indiferente,Aún me lo estoy pensando,1,1,0,0,0,0,0
5259,U-005920,2021-10-30,España,Alicante,Alicante,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,6 meses,31,Si,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,0,0
5260,U-005921,2021-10-30,Latino América,Ninguna,No aplica,No estoy en ninguna de esas situaciones,Maestro,3 meses,"38,5,34,1",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,4,1,0,0,0,0,0
5261,U-005922,2021-10-30,España,Toledo,Quismondo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Sanitario,,28,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,1,0,0,0,0,0,1
5262,U-005923,2021-10-30,España,Madrid,Parla,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Operario,1 año,54,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,1,0,0,1,0,0,0
5263,U-005924,2021-10-30,España,Las Palmas,fuerteventura,No estoy en ninguna de esas situaciones,Hostelero,6 meses,"43,41,20,23,1613",Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Jaén,3 meses,5,1,0,0,0,0,0
5264,U-005925,2021-10-31,España,Barcelona,Vilanova i la Geltrú,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cocinero,1 año,"60,50",No,Si,Si,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando,2,1,0,0,0,0,0
5265,U-005926,2021-11-01,Latino América,Ninguna,Pergamino,No estoy en ninguna de esas situaciones,Operario,6 meses,19,No,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses,1,0,0,1,0,0,0
5266,U-005927,2021-11-01,España,Barcelona,Viladecans,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,1 año,39,Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses,1,0,0,0,0,0,0
5267,U-005928,2021-11-01,Latino América,Ninguna,Tegucigalpa,No estoy en ninguna de esas situaciones,Limpieza,3 meses,"40,33,14,12,5,1",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,6,0,0,0,0,0,0
5268,U-005929,2021-11-01,España,Navarra,Pamplona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Contable,6 meses,"45,43,7,5",Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,4,0,0,0,0,0,0
5269,U-005930,2021-11-01,España,Cádiz,Jerez de la Frontera,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Asesor,3 meses,31,No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,1,1,0,0,0,0,0
5270,U-005931,2021-11-01,Latino América,Ninguna,Olot,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cuidar ancianos,3 meses,"45,12,07",No,No,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,3,0,0,0,0,0,0
5271,U-005932,2021-11-02,España,Málaga,Málaga,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Transportista,1 año,"24,18",Si,Si,No,Hasta 450€,Primera residencia,Indiferente,1 mes,2,0,0,0,0,0,0
5272,U-005933,2021-11-02,Latino América,Ninguna,Cuba,No estoy en ninguna de esas situaciones,Otro,3 meses,"42,39,14,10",No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,4,0,0,0,0,0,0
5273,U-005934,2021-11-02,España,Santa Cruz de Tenerife,Granadilla De Abona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Ingeniero Industrial,6 meses,"45,44,5",Si,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,3 meses,3,0,1,0,0,0,0
5274,U-005935,2021-11-02,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Biólogo ambiental,,0,No,Si,Si,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses,1,0,0,0,0,0,1
5275,U-005936,2021-11-02,Latino América,Ninguna,Venezuela.zulia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Transportista,3 meses,"35,33,6,1",No,Si,No,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando,4,0,0,0,0,0,0
5276,U-005937,2021-11-02,España,Cádiz,San Fernando,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Electricista,3 meses,31,Si,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses,1,0,0,1,0,0,0
5277,U-005938,2021-11-02,España,Valencia,Valencia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,6 meses,0,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,3 meses,1,0,0,0,0,0,0
5278,U-005939,2021-11-03,España,Valencia,Paterna,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Técnico,1 año,"27,30",Si,Si,No,Hasta 600€,Primera residencia,Indiferente,3 meses,2,0,1,0,0,0,0
5279,U-005940,2021-11-03,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Autónomo,Más de 1 año,"28,33",Si,Si,Si,Hasta 600€,Primera residencia,Indiferente,6 meses,2,0,0,0,0,0,0
5280,U-005941,2021-11-03,España,Cantabria,Santander,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,Más de 1 año,40,Si,Si,Si,Hasta 600€,Primera residencia,Indiferente,Aún me lo estoy pensando,1,0,0,0,0,0,0
5281,U-005942,2021-11-03,España,Santa Cruz de Tenerife,"Tacande, El Paso",Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,"38,10",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,2,0,0,0,0,0,0
5282,U-005943,2021-11-03,España,Madrid,Colmenar Viejo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Veterinario,Más de 1 año,"27,0",Si,Si,Si,Hasta 600€,Primera residencia,Sierra norte de Madrid,6 meses,2,1,0,0,0,0,0
