,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
6309,3,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,2,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6310,3,0,1,0,2,4,0,0,0,0,0,0,0,0,1,2022,2,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6311,6,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,2,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,2,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,14,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2022,2,7,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,6,0,1,0,2,4,1,0,0,0,0,0,0,1,0,2022,2,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6317,12,1,1,0,3,3,0,0,0,0,0,1,0,0,0,2022,2,7,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6318,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2022,2,7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6319,3,1,0,0,1,3,0,0,0,0,0,0,1,0,0,2022,2,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6320,12,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2022,2,7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6321,6,1,1,1,2,2,1,0,0,0,0,0,1,0,0,2022,2,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,12,1,0,1,2,2,0,0,0,0,0,0,0,0,1,2022,2,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6325,6,0,0,0,2,4,0,0,0,0,0,0,0,1,0,2022,2,7,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,6,0,1,0,2,3,1,0,0,0,0,0,0,1,0,2022,2,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6328,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022,2,7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6329,14,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2022,2,7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6330,3,0,0,0,2,1,0,0,0,1,0,0,0,1,0,2022,2,7,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6331,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,2,7,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6332,3,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,2,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6334,6,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2022,2,8,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6335,3,0,1,0,2,2,0,0,0,0,0,0,0,0,1,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,12,1,1,0,1,4,1,0,0,0,0,0,0,0,1,2022,2,8,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6337,3,0,0,0,1,3,1,0,0,0,0,0,0,0,1,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6338,3,0,1,0,1,5,0,1,0,0,0,0,0,1,0,2022,2,8,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6340,12,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2022,2,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6341,6,1,1,1,1,2,0,0,0,0,0,0,1,0,0,2022,2,8,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,12,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2022,2,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6343,3,0,0,1,1,2,1,0,0,0,0,0,0,1,0,2022,2,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6344,3,1,1,0,2,4,1,0,0,0,0,1,0,0,0,2022,2,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6345,6,1,1,0,2,2,0,0,0,0,1,1,0,0,0,2022,2,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6346,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2022,2,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6348,14,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,2,8,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6350,3,1,1,1,2,2,1,0,0,0,0,0,1,0,0,2022,2,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6351,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6352,6,0,1,0,2,5,1,0,0,0,0,0,0,1,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6353,3,0,0,1,1,3,1,0,0,0,0,1,0,0,0,2022,2,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6354,3,0,1,0,1,4,0,0,0,0,0,0,1,0,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6355,6,0,1,0,2,3,1,0,0,0,0,0,0,0,1,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6356,12,0,1,0,1,2,1,0,0,0,0,0,1,0,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6357,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2022,2,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6358,14,0,1,0,2,5,0,0,0,0,0,0,0,0,1,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6359,14,1,1,1,4,3,0,0,0,0,0,0,0,1,0,2022,2,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6360,3,1,1,0,1,5,0,0,0,0,0,0,1,0,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6361,3,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,2,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6362,12,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6363,12,1,1,1,2,4,1,0,0,0,0,0,0,1,0,2022,2,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6364,6,0,1,0,2,2,1,0,0,0,0,1,0,0,0,2022,2,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6366,12,0,1,0,1,4,1,0,0,0,0,0,1,0,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6367,12,0,1,0,2,4,0,0,0,0,0,0,1,0,0,2022,2,8,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6368,3,0,0,0,3,2,1,0,0,0,0,0,0,1,0,2022,2,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6369,3,0,1,0,2,4,0,0,0,0,0,0,0,1,0,2022,2,9,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6370,3,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,2,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6371,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2022,2,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6372,14,1,1,1,2,1,0,0,0,0,0,0,0,1,0,2022,2,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6373,12,1,1,1,3,3,1,0,0,0,0,0,0,1,0,2022,2,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6374,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,2,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,3,0,1,0,2,1,0,0,0,0,1,0,0,1,0,2022,2,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6377,6,1,1,0,1,9,0,0,0,0,0,0,0,1,0,2022,2,9,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,12,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2022,2,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,3,0,0,0,2,3,1,0,0,0,0,1,0,0,0,2022,2,9,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6381,14,1,1,1,2,3,1,0,0,0,0,0,0,1,0,2022,2,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,3,1,1,1,3,4,0,0,0,0,0,1,0,0,0,2022,2,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6383,3,0,1,1,1,3,1,0,0,0,0,0,0,1,0,2022,2,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6384,3,0,0,0,1,5,0,0,1,0,0,0,0,1,0,2022,2,9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6386,3,0,1,0,2,3,1,0,0,0,0,0,0,1,0,2022,2,10,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6387,14,0,1,0,3,1,0,0,0,0,0,1,0,0,0,2022,2,10,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6390,14,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6391,12,1,1,0,2,4,0,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6392,3,1,1,0,2,1,0,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6393,14,0,1,0,2,3,0,0,1,0,0,0,0,0,1,2022,2,10,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,2,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6395,3,0,1,0,2,5,0,0,0,0,0,0,0,1,0,2022,2,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6396,3,0,1,0,1,3,0,0,0,0,0,0,0,0,1,2022,2,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,6,0,1,0,2,3,1,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6398,12,0,1,1,2,2,0,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6399,3,0,1,1,1,4,0,0,0,0,0,0,0,0,1,2022,2,10,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6400,14,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,12,0,0,1,1,2,1,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6403,3,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2022,2,10,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6404,6,1,1,1,1,4,1,0,0,0,0,0,0,1,0,2022,2,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6405,3,0,1,0,1,3,0,0,0,0,0,0,1,0,0,2022,2,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6406,3,0,1,0,1,6,0,0,0,0,0,0,1,0,0,2022,2,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,3,0,1,1,1,3,0,0,0,0,0,1,0,0,0,2022,2,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6408,14,0,1,0,2,3,1,0,0,0,0,0,0,0,1,2022,2,10,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6409,6,0,1,0,2,4,0,0,0,0,0,1,0,0,0,2022,2,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6410,6,0,1,0,1,3,0,0,0,0,0,0,1,0,0,2022,2,11,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411,6,0,1,1,1,2,1,0,0,0,0,0,1,0,0,2022,2,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6414,6,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2022,2,11,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,3,0,0,1,1,3,0,0,0,0,0,0,0,1,0,2022,2,11,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6418,14,1,1,1,3,4,0,0,0,0,0,0,1,0,0,2022,2,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6419,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2022,2,11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6420,6,1,1,0,1,2,0,0,0,0,0,1,0,0,0,2022,2,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6422,3,0,1,1,1,4,1,0,0,0,0,0,0,1,0,2022,2,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6423,14,0,1,1,1,5,0,0,0,0,0,0,0,1,0,2022,2,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,14,0,1,0,1,5,0,0,0,0,0,0,0,1,0,2022,2,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6425,12,1,1,1,3,2,1,0,0,0,0,0,0,1,0,2022,2,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6426,3,0,1,0,2,3,0,0,0,0,0,1,0,0,0,2022,2,12,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6429,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2022,2,12,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6430,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2022,2,12,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6431,3,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,2,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6432,12,0,1,0,1,5,0,0,0,0,0,1,0,0,0,2022,2,12,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,3,0,1,0,1,4,1,0,0,0,0,0,0,1,0,2022,2,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6434,6,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,2,12,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,14,0,1,0,1,5,0,0,1,0,0,0,0,1,0,2022,2,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6437,6,0,1,1,2,1,1,0,0,0,0,1,0,0,0,2022,2,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6440,14,1,1,1,1,3,0,0,1,0,0,0,0,1,0,2022,2,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6441,12,0,1,0,3,4,1,0,0,0,0,0,0,1,0,2022,2,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6442,3,1,1,0,1,3,0,1,0,0,0,1,0,0,0,2022,2,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6443,6,0,0,1,1,4,0,0,0,0,0,0,0,1,0,2022,2,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6444,14,0,1,0,1,4,0,0,0,1,0,0,0,0,1,2022,2,13,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6445,3,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2022,2,13,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6446,3,1,1,0,1,4,0,0,0,0,0,1,0,0,0,2022,2,13,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6447,14,1,0,1,1,2,1,0,0,0,0,0,0,1,0,2022,2,13,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6449,6,0,1,0,1,3,0,1,0,0,0,0,0,1,0,2022,2,13,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6451,3,0,0,0,2,1,1,0,0,0,0,1,0,0,0,2022,2,13,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6454,14,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2022,2,13,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6455,6,1,1,1,1,3,0,0,0,0,0,0,1,0,0,2022,2,13,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6457,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2022,2,13,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6458,12,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2022,2,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6459,6,0,0,1,1,3,0,0,0,0,0,0,0,1,0,2022,2,13,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6460,12,0,1,0,3,3,0,0,0,1,0,1,0,0,0,2022,2,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6461,3,0,1,1,1,3,0,0,0,1,0,0,0,1,0,2022,2,13,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6463,6,1,1,0,1,4,1,0,0,0,0,0,0,1,0,2022,2,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6464,14,1,1,1,2,3,0,0,0,0,0,0,1,0,0,2022,2,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6465,3,0,0,1,2,1,0,0,0,0,0,0,1,0,0,2022,2,14,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,3,1,1,0,2,2,1,0,0,0,0,1,0,0,0,2022,2,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6467,3,0,1,0,1,2,0,0,0,1,0,0,1,0,0,2022,2,13,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6469,14,0,1,1,1,4,1,0,0,0,0,0,1,0,0,2022,2,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6470,6,0,0,1,1,3,0,0,0,0,0,0,0,1,0,2022,2,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6471,3,0,1,0,1,3,0,1,0,0,0,0,1,0,0,2022,2,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6472,6,0,1,1,2,2,0,0,1,0,0,0,0,0,1,2022,2,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6473,12,0,0,0,3,5,1,0,0,0,0,0,1,0,0,2022,2,14,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6474,14,0,1,1,1,6,1,0,0,0,0,0,0,1,0,2022,2,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6475,3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2022,2,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,12,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2022,2,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6477,6,0,1,0,2,3,0,0,0,0,0,1,0,0,0,2022,2,14,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6479,6,1,1,1,1,3,0,0,0,0,0,1,0,0,0,2022,2,14,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6480,3,0,1,0,2,2,0,0,1,0,0,0,1,0,0,2022,2,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6481,12,0,0,0,1,3,1,0,0,0,0,1,0,0,0,2022,2,14,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
